img_id,fold
pannuke_adrenal_gland_fold3_1419,0
pannuke_colon_fold3_771,0
pannuke_kidney_fold3_888,0
pannuke_colon_fold3_1358,0
pannuke_stomach_fold1_2473,0
pannuke_bile-duct_fold1_1628,0
pannuke_colon_fold3_759,0
pannuke_pancreatic_fold1_2358,0
pannuke_lung_fold1_1026,0
pannuke_breast_fold1_255,0
pannuke_breast_fold3_651,0
pannuke_colon_fold2_849,0
pannuke_breast_fold3_597,0
pannuke_thyroid_fold2_2394,0
pannuke_stomach_fold3_2430,0
pannuke_breast_fold3_300,0
pannuke_esophagus_fold3_1062,0
pannuke_breast_fold2_229,0
pannuke_stomach_fold3_2420,0
pannuke_lung_fold1_1046,0
pannuke_uterus_fold3_993,0
pannuke_uterus_fold3_998,0
pannuke_breast_fold2_620,0
pannuke_colon_fold1_776,0
pannuke_breast_fold2_422,0
pannuke_thyroid_fold2_2389,0
pannuke_lung_fold2_899,0
pannuke_lung_fold2_903,0
pannuke_ovarian_fold3_2275,0
pannuke_uterus_fold3_997,0
pannuke_breast_fold3_288,0
pannuke_stomach_fold3_2433,0
pannuke_colon_fold2_1738,0
pannuke_stomach_fold2_859,0
pannuke_headneck_fold3_2119,0
pannuke_colon_fold3_1381,0
pannuke_breast_fold1_476,0
pannuke_breast_fold2_170,0
pannuke_stomach_fold1_2478,0
pannuke_breast_fold1_87,0
pannuke_colon_fold2_1781,0
pannuke_colon_fold2_1606,0
pannuke_breast_fold3_162,0
pannuke_colon_fold2_705,0
pannuke_lung_fold3_939,0
pannuke_colon_fold2_1782,0
pannuke_colon_fold1_2624,0
pannuke_esophagus_fold2_1839,0
pannuke_cervix_fold1_1344,0
pannuke_adrenal_gland_fold2_1338,0
pannuke_uterus_fold3_978,0
pannuke_breast_fold2_362,0
pannuke_uterus_fold3_995,0
pannuke_stomach_fold3_2433,0
pannuke_lung_fold3_930,0
pannuke_uterus_fold3_1001,0
pannuke_kidney_fold2_2028,0
pannuke_adrenal_gland_fold1_1207,0
pannuke_breast_fold3_127,0
pannuke_breast_fold1_117,0
pannuke_bile-duct_fold1_1593,0
pannuke_lung_fold3_931,0
pannuke_breast_fold2_122,0
pannuke_uterus_fold3_2601,0
pannuke_cervix_fold3_1079,0
pannuke_colon_fold3_1765,0
pannuke_lung_fold3_829,0
pannuke_breast_fold2_543,0
pannuke_pancreatic_fold2_1134,0
pannuke_colon_fold1_761,0
pannuke_colon_fold1_2612,0
pannuke_breast_fold1_8,0
pannuke_uterus_fold3_973,0
pannuke_colon_fold1_1904,0
pannuke_pancreatic_fold3_2324,0
pannuke_breast_fold1_464,0
pannuke_breast_fold1_164,0
pannuke_colon_fold1_825,0
pannuke_bile-duct_fold3_1541,0
pannuke_pancreatic_fold1_1294,0
pannuke_headneck_fold2_1993,0
pannuke_breast_fold2_84,0
pannuke_headneck_fold3_2029,0
pannuke_colon_fold2_1707,0
pannuke_lung_fold3_932,0
pannuke_breast_fold1_46,0
pannuke_bladder_fold2_1461,0
pannuke_stomach_fold1_2481,0
pannuke_pancreatic_fold2_2212,0
pannuke_testis_fold2_1252,0
pannuke_esophagus_fold1_2068,0
pannuke_uterus_fold3_963,0
pannuke_bile-duct_fold1_1615,0
pannuke_lung_fold3_941,0
pannuke_esophagus_fold2_1817,0
pannuke_cervix_fold1_1349,0
pannuke_stomach_fold1_2478,0
pannuke_colon_fold1_2044,0
pannuke_testis_fold2_1227,0
pannuke_cervix_fold3_1241,0
pannuke_colon_fold2_693,0
pannuke_breast_fold3_73,0
pannuke_breast_fold2_110,0
pannuke_colon_fold1_852,0
pannuke_breast_fold1_306,0
pannuke_breast_fold2_556,0
pannuke_breast_fold2_231,0
pannuke_uterus_fold3_2620,0
pannuke_colon_fold3_2714,0
pannuke_colon_fold1_1931,0
pannuke_cervix_fold2_1571,0
pannuke_breast_fold2_250,0
pannuke_colon_fold3_1379,0
pannuke_colon_fold1_1912,0
pannuke_colon_fold2_693,0
pannuke_lung_fold3_931,0
pannuke_colon_fold3_1816,0
pannuke_ovarian_fold1_2306,0
pannuke_pancreatic_fold1_2355,0
pannuke_breast_fold2_234,0
pannuke_breast_fold2_117,0
pannuke_liver_fold3_2228,0
pannuke_breast_fold1_79,0
pannuke_adrenal_gland_fold3_1128,0
pannuke_stomach_fold1_2473,0
pannuke_stomach_fold3_2450,0
pannuke_stomach_fold3_2450,0
pannuke_stomach_fold1_2504,0
pannuke_lung_fold2_903,0
pannuke_colon_fold3_1774,0
pannuke_lung_fold3_937,0
pannuke_lung_fold3_931,0
pannuke_stomach_fold1_2482,0
pannuke_breast_fold1_178,0
pannuke_colon_fold3_793,0
pannuke_thyroid_fold1_2573,0
pannuke_colon_fold3_1714,0
pannuke_breast_fold1_17,0
pannuke_adrenal_gland_fold1_1179,0
pannuke_colon_fold3_1942,0
pannuke_stomach_fold3_2429,0
pannuke_breast_fold2_54,0
pannuke_breast_fold1_1709,0
pannuke_pancreatic_fold1_2333,0
pannuke_colon_fold1_1985,0
pannuke_breast_fold1_669,0
pannuke_lung_fold1_1027,0
pannuke_colon_fold1_2646,0
pannuke_uterus_fold3_988,0
pannuke_lung_fold3_943,0
pannuke_cervix_fold1_1356,0
pannuke_esophagus_fold3_1980,0
pannuke_colon_fold3_1905,0
pannuke_breast_fold2_822,0
pannuke_uterus_fold3_993,0
pannuke_cervix_fold3_1244,0
pannuke_lung_fold2_903,0
pannuke_breast_fold2_622,0
pannuke_breast_fold1_127,0
pannuke_skin_fold3_2398,0
pannuke_lung_fold1_1028,0
pannuke_breast_fold1_714,0
pannuke_breast_fold3_289,0
pannuke_cervix_fold1_1777,0
pannuke_breast_fold3_298,0
pannuke_colon_fold3_1880,0
pannuke_breast_fold1_237,0
pannuke_headneck_fold2_1995,0
pannuke_colon_fold3_1381,0
pannuke_adrenal_gland_fold1_1201,0
pannuke_colon_fold2_853,0
pannuke_esophagus_fold2_1821,0
pannuke_breast_fold1_150,0
pannuke_breast_fold3_1625,0
pannuke_breast_fold2_245,0
pannuke_pancreatic_fold3_2315,0
pannuke_breast_fold2_619,0
pannuke_adrenal_gland_fold2_1347,0
pannuke_colon_fold2_1605,0
pannuke_esophagus_fold3_1072,0
pannuke_colon_fold1_2646,0
pannuke_breast_fold2_650,0
pannuke_kidney_fold3_2147,0
pannuke_thyroid_fold1_2553,0
pannuke_thyroid_fold3_2521,0
pannuke_stomach_fold3_2430,0
pannuke_colon_fold2_2488,0
pannuke_lung_fold2_905,0
pannuke_adrenal_gland_fold1_1311,0
pannuke_colon_fold3_2711,0
pannuke_thyroid_fold2_2401,0
pannuke_cervix_fold1_1778,0
pannuke_esophagus_fold2_1821,0
pannuke_esophagus_fold3_1072,0
pannuke_lung_fold3_929,0
pannuke_esophagus_fold3_1965,0
pannuke_uterus_fold3_985,0
pannuke_breast_fold1_660,0
pannuke_stomach_fold1_2473,0
pannuke_liver_fold3_2234,0
pannuke_colon_fold3_1378,0
pannuke_colon_fold3_1358,0
pannuke_breast_fold1_126,0
pannuke_headneck_fold2_1870,0
pannuke_breast_fold2_147,0
pannuke_breast_fold2_343,0
pannuke_lung_fold3_945,0
pannuke_breast_fold1_122,0
pannuke_uterus_fold3_2604,0
pannuke_breast_fold2_54,0
pannuke_breast_fold2_110,0
pannuke_headneck_fold2_1894,0
pannuke_breast_fold3_281,0
pannuke_breast_fold2_186,0
pannuke_colon_fold3_1360,0
pannuke_uterus_fold3_995,0
pannuke_breast_fold3_1613,0
pannuke_adrenal_gland_fold1_1278,0
pannuke_lung_fold3_823,0
pannuke_colon_fold2_1325,0
pannuke_esophagus_fold3_1162,0
pannuke_colon_fold2_1706,0
pannuke_colon_fold3_795,0
pannuke_breast_fold3_118,0
pannuke_headneck_fold3_2115,0
pannuke_colon_fold3_1745,0
pannuke_colon_fold2_739,0
pannuke_breast_fold2_781,0
pannuke_lung_fold2_896,0
pannuke_lung_fold2_906,0
pannuke_lung_fold2_896,0
pannuke_colon_fold2_1593,0
pannuke_ovarian_fold1_2288,0
pannuke_breast_fold2_1547,0
pannuke_colon_fold2_1727,0
pannuke_lung_fold2_899,0
pannuke_bile-duct_fold3_1548,0
pannuke_stomach_fold2_2326,0
pannuke_breast_fold2_244,0
pannuke_colon_fold2_1753,0
pannuke_colon_fold1_2057,0
pannuke_thyroid_fold2_986,0
pannuke_esophagus_fold2_1817,0
pannuke_cervix_fold1_1349,0
pannuke_adrenal_gland_fold1_1264,0
pannuke_colon_fold3_1930,0
pannuke_colon_fold1_825,0
pannuke_bile-duct_fold3_1341,0
pannuke_skin_fold2_2267,0
pannuke_colon_fold2_2507,0
pannuke_breast_fold3_257,0
pannuke_colon_fold1_1943,0
pannuke_uterus_fold3_2601,0
pannuke_uterus_fold3_2595,0
pannuke_headneck_fold3_2115,0
pannuke_breast_fold3_1620,0
pannuke_colon_fold1_1980,0
pannuke_esophagus_fold3_915,0
pannuke_uterus_fold3_994,0
pannuke_uterus_fold3_973,0
pannuke_breast_fold3_150,0
pannuke_headneck_fold2_1994,0
pannuke_skin_fold2_953,0
pannuke_esophagus_fold3_1965,0
pannuke_colon_fold1_2057,0
pannuke_breast_fold2_299,0
pannuke_skin_fold2_2307,0
pannuke_breast_fold1_59,0
pannuke_stomach_fold1_2469,0
pannuke_testis_fold1_2533,0
pannuke_esophagus_fold2_1013,0
pannuke_lung_fold3_933,0
pannuke_kidney_fold3_843,0
pannuke_bile-duct_fold1_1611,0
pannuke_breast_fold2_1552,0
pannuke_uterus_fold3_986,0
pannuke_breast_fold1_164,0
pannuke_uterus_fold3_994,0
pannuke_colon_fold3_2716,0
pannuke_lung_fold2_773,0
pannuke_pancreatic_fold1_2317,0
pannuke_prostate_fold1_948,0
pannuke_lung_fold1_1032,0
pannuke_breast_fold1_249,0
pannuke_adrenal_gland_fold3_1445,0
pannuke_breast_fold1_1737,0
pannuke_cervix_fold1_1157,0
pannuke_lung_fold1_1030,0
pannuke_stomach_fold2_2334,0
pannuke_colon_fold1_1942,0
pannuke_bile-duct_fold3_1517,0
pannuke_headneck_fold3_2004,0
pannuke_colon_fold1_2605,0
pannuke_stomach_fold3_2426,0
pannuke_esophagus_fold1_2084,0
pannuke_lung_fold1_1030,0
pannuke_uterus_fold3_990,0
pannuke_colon_fold1_2613,0
pannuke_esophagus_fold1_1244,0
pannuke_breast_fold1_217,0
pannuke_colon_fold1_763,0
pannuke_colon_fold1_2058,0
pannuke_skin_fold2_965,0
pannuke_colon_fold3_1942,0
pannuke_breast_fold1_566,0
pannuke_breast_fold1_21,0
pannuke_colon_fold3_1811,0
pannuke_liver_fold2_2057,0
pannuke_colon_fold1_776,0
pannuke_thyroid_fold1_2559,0
pannuke_colon_fold1_2651,0
pannuke_esophagus_fold2_1817,0
pannuke_colon_fold1_1980,0
pannuke_colon_fold3_1801,0
pannuke_colon_fold2_693,0
pannuke_colon_fold1_1880,0
pannuke_bile-duct_fold3_1529,0
pannuke_thyroid_fold2_2399,0
pannuke_stomach_fold3_2430,0
pannuke_breast_fold1_478,0
pannuke_breast_fold1_10,0
pannuke_stomach_fold2_2341,0
pannuke_lung_fold2_904,0
pannuke_colon_fold2_1808,0
pannuke_breast_fold1_1697,0
pannuke_breast_fold1_253,0
pannuke_breast_fold2_411,0
pannuke_uterus_fold3_986,0
pannuke_colon_fold2_1808,0
pannuke_testis_fold2_1225,0
pannuke_colon_fold3_1730,0
pannuke_colon_fold2_1605,0
pannuke_uterus_fold3_976,0
pannuke_bile-duct_fold3_1340,0
pannuke_testis_fold2_1253,0
pannuke_prostate_fold2_2215,0
pannuke_breast_fold1_559,0
pannuke_breast_fold1_560,0
pannuke_uterus_fold3_988,0
pannuke_breast_fold1_242,0
pannuke_colon_fold2_705,0
pannuke_breast_fold2_434,0
pannuke_uterus_fold3_2620,0
pannuke_adrenal_gland_fold2_1040,0
pannuke_cervix_fold1_1160,0
pannuke_esophagus_fold2_1829,0
pannuke_breast_fold3_228,0
pannuke_lung_fold2_904,0
pannuke_colon_fold1_2593,0
pannuke_colon_fold1_1835,0
pannuke_kidney_fold1_960,0
pannuke_breast_fold2_50,0
pannuke_lung_fold3_950,0
pannuke_lung_fold3_939,0
pannuke_colon_fold3_1365,0
pannuke_breast_fold1_246,0
pannuke_bladder_fold2_1501,0
pannuke_colon_fold3_1789,0
pannuke_stomach_fold1_967,0
pannuke_colon_fold1_2613,0
pannuke_esophagus_fold3_1062,0
pannuke_liver_fold3_2182,0
pannuke_colon_fold2_1311,0
pannuke_colon_fold3_2714,0
pannuke_cervix_fold1_1349,0
pannuke_breast_fold1_200,0
pannuke_pancreatic_fold3_2324,0
pannuke_adrenal_gland_fold2_1169,0
pannuke_testis_fold1_2529,0
pannuke_esophagus_fold3_1966,0
pannuke_breast_fold2_663,0
pannuke_bile-duct_fold1_1381,0
pannuke_headneck_fold2_1900,0
pannuke_breast_fold1_583,0
pannuke_colon_fold3_1737,0
pannuke_breast_fold1_621,0
pannuke_esophagus_fold3_1965,0
pannuke_breast_fold1_45,0
pannuke_cervix_fold1_1349,0
pannuke_colon_fold2_2486,0
pannuke_colon_fold1_852,0
pannuke_thyroid_fold3_1042,0
pannuke_colon_fold1_776,0
pannuke_pancreatic_fold1_1280,0
pannuke_breast_fold1_590,0
pannuke_cervix_fold1_1766,0
pannuke_adrenal_gland_fold3_1106,0
pannuke_colon_fold1_2648,0
pannuke_colon_fold1_2053,0
pannuke_colon_fold2_1299,0
pannuke_bladder_fold3_1560,0
pannuke_stomach_fold3_2453,0
pannuke_headneck_fold3_2115,0
pannuke_stomach_fold3_2420,0
pannuke_kidney_fold3_2160,0
pannuke_ovarian_fold2_2130,0
pannuke_headneck_fold3_2047,0
pannuke_stomach_fold1_2484,0
pannuke_skin_fold3_1019,0
pannuke_breast_fold2_372,0
pannuke_breast_fold1_407,0
pannuke_breast_fold3_106,0
pannuke_colon_fold2_2466,0
pannuke_lung_fold1_1031,0
pannuke_colon_fold2_2465,0
pannuke_stomach_fold2_859,0
pannuke_breast_fold1_411,0
pannuke_colon_fold1_2646,0
pannuke_stomach_fold3_2431,0
pannuke_lung_fold2_901,0
pannuke_cervix_fold3_1693,0
pannuke_adrenal_gland_fold1_1264,0
pannuke_cervix_fold2_1186,0
pannuke_skin_fold2_2261,0
pannuke_breast_fold1_163,0
pannuke_breast_fold3_577,0
pannuke_skin_fold3_1019,0
pannuke_breast_fold2_477,0
pannuke_liver_fold3_2251,0
pannuke_breast_fold1_693,0
pannuke_breast_fold3_140,0
pannuke_headneck_fold2_1847,0
pannuke_stomach_fold1_2474,0
pannuke_esophagus_fold2_1016,0
pannuke_colon_fold1_1833,0
pannuke_colon_fold3_1381,0
pannuke_breast_fold3_628,0
pannuke_esophagus_fold2_1838,0
pannuke_uterus_fold3_986,0
pannuke_colon_fold3_1799,0
pannuke_bile-duct_fold3_1249,0
pannuke_headneck_fold2_2002,0
pannuke_lung_fold1_1038,0
pannuke_lung_fold3_932,0
pannuke_breast_fold3_622,0
pannuke_uterus_fold3_2599,0
pannuke_uterus_fold3_1000,0
pannuke_lung_fold2_898,0
pannuke_testis_fold2_2357,0
pannuke_colon_fold2_1604,0
pannuke_colon_fold3_1377,0
pannuke_colon_fold2_2466,0
pannuke_testis_fold1_2529,0
pannuke_headneck_fold2_1995,0
pannuke_breast_fold3_104,0
pannuke_esophagus_fold3_1966,0
pannuke_adrenal_gland_fold2_1371,0
pannuke_lung_fold3_937,0
pannuke_breast_fold2_205,0
pannuke_adrenal_gland_fold3_1460,0
pannuke_uterus_fold3_2603,0
pannuke_stomach_fold3_2430,0
pannuke_colon_fold2_1663,0
pannuke_bile-duct_fold2_1407,0
pannuke_liver_fold2_2067,0
pannuke_colon_fold2_705,0
pannuke_colon_fold1_2030,0
pannuke_bile-duct_fold1_1377,0
pannuke_breast_fold3_282,0
pannuke_breast_fold1_245,0
pannuke_adrenal_gland_fold2_1117,0
pannuke_breast_fold1_69,0
pannuke_colon_fold2_1764,0
pannuke_stomach_fold3_2426,0
pannuke_adrenal_gland_fold2_1119,0
pannuke_bladder_fold2_1464,0
pannuke_lung_fold2_773,0
pannuke_headneck_fold3_2131,0
pannuke_colon_fold3_1378,0
pannuke_colon_fold2_730,0
pannuke_colon_fold3_1353,0
pannuke_lung_fold1_1030,0
pannuke_lung_fold2_906,0
pannuke_uterus_fold3_980,0
pannuke_lung_fold2_898,0
pannuke_lung_fold3_936,0
pannuke_lung_fold1_1038,0
pannuke_lung_fold3_932,0
pannuke_breast_fold1_472,0
pannuke_breast_fold1_558,0
pannuke_breast_fold2_525,0
pannuke_thyroid_fold2_2393,0
pannuke_stomach_fold2_2328,0
pannuke_stomach_fold3_2451,0
pannuke_cervix_fold3_1233,0
pannuke_breast_fold3_312,0
pannuke_headneck_fold3_2018,0
pannuke_breast_fold1_178,0
pannuke_bladder_fold3_1587,0
pannuke_uterus_fold3_995,0
pannuke_stomach_fold3_2450,0
pannuke_colon_fold1_1511,0
pannuke_lung_fold2_898,0
pannuke_colon_fold2_1319,0
pannuke_colon_fold1_2652,0
pannuke_testis_fold3_1300,0
pannuke_colon_fold2_725,0
pannuke_breast_fold3_495,0
pannuke_bile-duct_fold2_1417,0
pannuke_uterus_fold3_2595,0
pannuke_breast_fold1_36,0
pannuke_liver_fold1_2234,0
pannuke_lung_fold2_900,0
pannuke_breast_fold2_486,0
pannuke_liver_fold2_2064,0
pannuke_colon_fold3_1381,0
pannuke_lung_fold2_902,0
pannuke_colon_fold1_2059,0
pannuke_colon_fold3_1362,0
pannuke_breast_fold2_413,0
pannuke_bile-duct_fold3_1541,0
pannuke_colon_fold1_784,0
pannuke_lung_fold2_904,0
pannuke_colon_fold2_2473,0
pannuke_stomach_fold1_2505,0
pannuke_esophagus_fold2_1010,0
pannuke_lung_fold1_1034,0
pannuke_colon_fold2_1597,0
pannuke_lung_fold2_900,0
pannuke_stomach_fold3_2453,0
pannuke_pancreatic_fold2_1138,0
pannuke_uterus_fold3_976,0
pannuke_colon_fold3_1944,0
pannuke_lung_fold2_773,0
pannuke_stomach_fold3_2451,0
pannuke_liver_fold2_2052,0
pannuke_breast_fold1_386,0
pannuke_uterus_fold3_994,0
pannuke_colon_fold3_1387,0
pannuke_colon_fold3_2667,0
pannuke_breast_fold2_20,0
pannuke_breast_fold1_269,0
pannuke_colon_fold1_857,0
pannuke_colon_fold1_2650,0
pannuke_headneck_fold3_2044,0
pannuke_breast_fold1_573,0
pannuke_breast_fold2_588,0
pannuke_colon_fold2_1705,0
pannuke_uterus_fold3_2619,0
pannuke_adrenal_gland_fold3_1223,0
pannuke_lung_fold3_931,0
pannuke_breast_fold2_325,0
pannuke_breast_fold1_925,0
pannuke_breast_fold1_663,0
pannuke_stomach_fold2_2333,0
pannuke_breast_fold1_367,0
pannuke_liver_fold1_2231,0
pannuke_adrenal_gland_fold3_1462,0
pannuke_prostate_fold2_2238,0
pannuke_esophagus_fold2_1010,0
pannuke_breast_fold1_1697,0
pannuke_lung_fold2_902,0
pannuke_ovarian_fold1_2279,0
pannuke_stomach_fold3_2427,0
pannuke_breast_fold2_223,0
pannuke_headneck_fold3_2050,0
pannuke_breast_fold3_165,0
pannuke_ovarian_fold3_2275,0
pannuke_stomach_fold3_2420,0
pannuke_colon_fold1_1961,0
pannuke_breast_fold2_243,0
pannuke_breast_fold1_317,0
pannuke_colon_fold2_1611,0
pannuke_bile-duct_fold3_1332,0
pannuke_skin_fold1_2438,0
pannuke_colon_fold3_1375,0
pannuke_lung_fold1_1026,0
pannuke_colon_fold1_1836,0
pannuke_esophagus_fold1_2078,0
pannuke_colon_fold3_1892,0
pannuke_headneck_fold3_2119,0
pannuke_lung_fold3_936,0
pannuke_colon_fold3_1360,0
pannuke_pancreatic_fold1_2320,0
pannuke_ovarian_fold1_2287,0
pannuke_stomach_fold2_2326,0
pannuke_kidney_fold2_2019,0
pannuke_colon_fold1_2646,0
pannuke_breast_fold1_655,0
pannuke_colon_fold2_1605,0
pannuke_stomach_fold3_2426,0
pannuke_lung_fold2_773,0
pannuke_colon_fold1_845,0
pannuke_stomach_fold3_2453,0
pannuke_breast_fold3_636,0
pannuke_uterus_fold3_979,0
pannuke_adrenal_gland_fold1_1272,0
pannuke_colon_fold1_1908,0
pannuke_esophagus_fold2_1821,0
pannuke_colon_fold3_1815,0
pannuke_cervix_fold1_1349,0
pannuke_cervix_fold1_1349,0
pannuke_breast_fold2_631,0
pannuke_colon_fold1_1928,0
pannuke_adrenal_gland_fold3_1448,0
pannuke_adrenal_gland_fold2_1154,0
pannuke_breast_fold1_206,0
pannuke_colon_fold3_1747,0
pannuke_liver_fold1_2244,0
pannuke_lung_fold1_2266,0
pannuke_colon_fold3_1377,0
pannuke_breast_fold1_209,0
pannuke_colon_fold1_2046,0
pannuke_thyroid_fold2_2414,0
pannuke_breast_fold1_648,0
pannuke_esophagus_fold2_1839,0
pannuke_colon_fold3_1375,0
pannuke_colon_fold2_2432,0
pannuke_testis_fold3_2475,0
pannuke_stomach_fold1_2473,0
pannuke_uterus_fold3_1001,0
pannuke_breast_fold3_385,0
pannuke_pancreatic_fold1_1297,0
pannuke_breast_fold1_638,0
pannuke_esophagus_fold3_1966,0
pannuke_lung_fold1_1038,0
pannuke_colon_fold2_748,0
pannuke_breast_fold1_295,0
pannuke_breast_fold1_676,0
pannuke_breast_fold1_1728,0
pannuke_lung_fold2_905,0
pannuke_uterus_fold3_2601,0
pannuke_lung_fold2_901,0
pannuke_breast_fold1_288,0
pannuke_lung_fold1_1035,0
pannuke_breast_fold1_152,0
pannuke_prostate_fold3_2338,0
pannuke_cervix_fold3_1247,0
pannuke_esophagus_fold3_1966,0
pannuke_uterus_fold3_980,0
pannuke_lung_fold1_1038,0
pannuke_breast_fold3_649,0
pannuke_breast_fold3_156,0
pannuke_headneck_fold2_1993,0
pannuke_lung_fold1_1034,0
pannuke_ovarian_fold3_2282,0
pannuke_bile-duct_fold3_1344,0
pannuke_colon_fold3_1813,0
pannuke_bile-duct_fold2_1273,0
pannuke_lung_fold3_936,0
pannuke_thyroid_fold2_2400,0
pannuke_breast_fold2_319,0
pannuke_headneck_fold2_1993,0
pannuke_skin_fold2_2269,0
pannuke_breast_fold2_668,0
pannuke_breast_fold3_144,0
pannuke_uterus_fold3_995,0
pannuke_breast_fold1_444,0
pannuke_colon_fold1_760,0
pannuke_lung_fold3_936,0
pannuke_bile-duct_fold1_1641,0
pannuke_colon_fold3_1942,0
pannuke_lung_fold1_1027,0
pannuke_breast_fold3_177,0
pannuke_bladder_fold1_1666,0
pannuke_lung_fold2_906,0
pannuke_liver_fold3_2193,0
pannuke_uterus_fold3_2616,0
pannuke_testis_fold3_1314,0
pannuke_lung_fold1_1032,0
pannuke_cervix_fold3_1242,0
pannuke_colon_fold1_760,0
pannuke_kidney_fold1_955,0
pannuke_colon_fold2_2465,0
